,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
206,0.623,0.898,4,-6.604,0,0.0309,0.000192,0.303,0.138,0.7859999999999999,130.993,226227.0,4,30.7697,12,1
207,0.664,0.706,2,-7.045,1,0.027000000000000003,0.129,1.06e-06,0.0857,0.6809999999999999,93.96799999999999,187053.0,4,48.33546,7,1
208,0.489,0.763,7,-6.077000000000001,1,0.24,0.0158,0.0,0.42,0.36200000000000004,173.822,198787.0,4,41.44659,11,1
209,0.7290000000000001,0.731,4,-4.823,1,0.0682,0.235,1.35e-06,0.391,0.838,138.204,302720.0,4,22.99943,15,1
210,0.723,0.65,2,-7.127999999999999,0,0.0419,0.0115,0.00774,0.077,0.966,124.471,297187.0,4,62.76144,10,0
211,0.524,0.894,2,-9.573,1,0.0328,0.000364,0.846,0.15,0.212,140.003,403573.0,4,30.590559999999996,15,0
212,0.626,0.866,11,-4.065,0,0.0408,0.00316,0.000364,0.171,0.545,132.031,248240.0,4,29.767570000000003,13,1
213,0.431,0.8420000000000001,7,-4.072,1,0.35700000000000004,0.008759999999999999,0.0,0.309,0.61,83.66,225653.0,4,61.26174,11,1
214,0.7859999999999999,0.853,9,-8.274,0,0.0688,0.0499,0.0872,0.35,0.309,126.99,432147.0,4,18.48264,19,1
215,0.622,0.882,9,-5.59,0,0.11900000000000001,0.0912,0.0,0.21600000000000003,0.762,77.506,284187.0,4,27.35507,11,1
216,0.39299999999999996,0.0523,9,-22.590999999999998,0,0.0452,0.9670000000000001,0.255,0.0768,0.0853,140.55700000000002,439240.0,3,63.46445,21,0
218,0.665,0.6459999999999999,4,-7.949,0,0.0394,0.00491,0.000204,0.19899999999999998,0.9620000000000001,133.724,213800.0,4,22.825689999999998,12,0
219,0.48700000000000004,0.938,4,-5.466,1,0.0533,0.0721,2.6300000000000002e-05,0.522,0.733,157.795,274200.0,4,26.730529999999998,12,1
220,0.813,0.9490000000000001,3,-2.563,0,0.0336,0.486,9.75e-06,0.11199999999999999,0.792,115.061,227707.0,4,31.46063,10,1
221,0.13699999999999998,0.8390000000000001,5,-3.048,1,0.0601,3.9399999999999995e-05,0.885,0.305,0.132,142.31799999999998,219973.0,3,32.59319,11,0
222,0.6559999999999999,0.847,6,-7.47,0,0.0375,0.000123,0.32899999999999996,0.0807,0.43,136.988,416133.0,4,28.94016,14,0
223,0.469,0.894,4,-8.321,1,0.0843,0.0676,0.188,0.0765,0.326,96.906,446560.0,4,41.58398,14,0
224,0.81,0.5379999999999999,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,266840.0,4,24.35569,9,1
225,0.7090000000000001,0.61,11,-7.206,1,0.0434,0.317,0.0,0.102,0.475,125.189,242067.0,4,23.93504,9,1
226,0.374,0.711,11,-3.5869999999999997,1,0.0354,0.547,4.1200000000000005e-05,0.147,0.46799999999999997,160.001,242947.0,4,33.358959999999996,12,1
227,0.654,0.943,8,-6.127000000000001,1,0.0964,0.0025,0.9079999999999999,0.141,0.691,165.99200000000002,305373.0,4,23.90276,15,0
228,0.496,0.863,9,-4.1530000000000005,1,0.0381,0.0046,0.0,0.639,0.243,110.01799999999999,185587.0,4,52.779309999999995,6,1
229,0.5529999999999999,0.7170000000000001,7,-5.857,1,0.0318,6.48e-05,0.128,0.0385,0.318,127.947,233267.0,4,29.844409999999996,12,1
230,0.42200000000000004,0.836,3,-4.088,1,0.0361,0.000251,0.0016600000000000002,0.35100000000000003,0.165,154.013,245000.0,4,38.8046,12,1
231,0.777,0.635,1,-7.231,1,0.13,0.00061,0.516,0.0688,0.503,112.01899999999999,399840.0,4,25.52146,16,0
232,0.665,0.696,0,-5.763,1,0.0521,0.337,0.0,0.106,0.711,90.116,227387.0,4,25.28125,9,1
233,0.907,0.628,10,-2.551,0,0.0796,0.44799999999999995,1.32e-06,0.0423,0.902,94.027,253867.0,4,29.4249,13,1
234,0.7240000000000001,0.414,0,-9.952,1,0.0711,0.8079999999999999,1.7100000000000002e-05,0.161,0.737,154.875,166507.0,4,24.17586,9,0
235,0.648,0.675,10,-7.81,1,0.294,0.0387,0.0,0.154,0.631,79.419,224575.0,4,71.04259,6,0
237,0.512,0.615,11,-5.318,1,0.0319,0.21600000000000003,0.0,0.12300000000000001,0.193,115.884,279227.0,4,32.57099,9,1
238,0.44799999999999995,0.877,1,-5.278,1,0.0458,0.00027,0.9059999999999999,0.355,0.746,156.004,335640.0,4,39.61448,17,0
239,0.698,0.889,9,-4.288,0,0.0409,0.012,1.49e-06,0.065,0.818,128.015,229172.0,4,29.21658,10,1
240,0.8540000000000001,0.903,11,-6.821000000000001,0,0.147,0.0423,0.00576,0.316,0.8140000000000001,131.02,222080.0,4,53.3623,5,1
241,0.722,0.6859999999999999,6,-13.659,1,0.0398,0.313,0.589,0.32799999999999996,0.9620000000000001,119.88,358933.0,4,45.93453,19,0
244,0.58,0.898,0,-3.517,1,0.0832,0.000146,7.87e-06,0.359,0.805,140.016,184680.0,4,28.03375,10,1
245,0.419,0.9179999999999999,2,-5.111000000000001,0,0.0828,0.00128,0.0,0.306,0.395,154.394,192699.0,4,62.40818,7,0
246,0.316,0.514,7,-7.047999999999999,1,0.0271,0.17800000000000002,0.0,0.19399999999999998,0.242,185.882,243947.0,4,56.40951999999999,10,1
247,0.5760000000000001,0.455,7,-7.587000000000001,1,0.0267,0.583,2.7300000000000003e-05,0.0912,0.20600000000000002,127.85600000000001,227040.0,4,31.2698,10,1
248,0.5660000000000001,0.429,2,-9.478,1,0.0286,0.457,3.3799999999999995e-05,0.17300000000000001,0.325,147.957,247680.0,4,55.41528,11,1
249,0.46799999999999997,0.5539999999999999,9,-5.58,1,0.0315,0.7440000000000001,0.0,0.0996,0.175,135.903,193427.0,3,44.34413,6,0
250,0.601,0.8059999999999999,7,-4.579,1,0.0345,0.0527,0.0,0.185,0.711,89.87,231920.0,4,21.66591,9,1
251,0.251,0.875,2,-3.938,0,0.0641,0.0118,0.0,0.127,0.308,136.122,287280.0,4,47.38856,16,0
252,0.451,0.498,2,-8.535,1,0.0273,0.0723,0.185,0.0922,0.266,87.37299999999999,289227.0,4,32.18392,11,0
253,0.5770000000000001,0.932,6,-6.1370000000000005,1,0.0593,0.35200000000000004,0.0,0.0609,0.92,161.94899999999998,182867.0,4,40.019740000000006,10,1
254,0.628,0.8959999999999999,2,-4.132,1,0.0557,0.22899999999999998,0.0,0.365,0.6659999999999999,128.06,178840.0,4,28.47751,7,1
255,0.336,0.545,1,-16.639,1,0.0981,0.789,0.0,0.43,0.265,86.01299999999999,31787.0,4,0.0,2,0
256,0.47100000000000003,0.934,10,-2.779,0,0.107,0.00015900000000000002,1.22e-05,0.135,0.174,149.781,247813.0,4,27.93188,14,0
257,0.67,0.823,5,-10.592,1,0.033,0.00436,0.000192,0.318,0.787,117.44,260133.0,4,18.88981,15,1
258,0.133,0.745,7,-8.36,1,0.0449,1.22e-05,0.925,0.078,0.24600000000000002,80.79899999999999,301000.0,3,38.18346,15,0
259,0.769,0.685,1,-5.648,1,0.177,0.133,0.0,0.667,0.7709999999999999,93.04299999999999,290387.0,4,26.08229,13,1
260,0.313,0.667,11,-7.65,0,0.0372,0.0318,0.0,0.0697,0.0391,123.363,262147.0,4,28.480220000000003,6,0
261,0.0768,0.235,7,-14.95,0,0.0333,0.8909999999999999,0.953,0.0825,0.0366,65.85300000000001,469556.0,4,26.66967,20,0
262,0.131,0.13699999999999998,2,-20.553,1,0.0387,0.934,0.485,0.087,0.0465,78.577,440800.0,4,27.564809999999998,20,0
263,0.682,0.43200000000000005,6,-7.962000000000001,0,0.0347,0.44,0.00765,0.503,0.434,120.008,165973.0,4,41.27424,7,0
264,0.495,0.654,11,-7.352,0,0.0389,0.000993,0.943,0.0547,0.503,115.505,321640.0,4,26.68372,11,0
265,0.708,0.578,6,-8.686,1,0.0631,0.0095,0.0,0.353,0.696,133.03,258587.0,4,28.54212,12,1
266,0.209,0.997,5,-3.253,1,0.126,0.0125,0.17300000000000001,0.11199999999999999,0.29,165.76,232307.0,4,73.98002,10,0
267,0.767,0.654,1,-9.088,0,0.289,0.37200000000000005,0.0,0.147,0.546,138.062,294067.0,4,26.58424,13,1
268,0.23600000000000002,0.9279999999999999,2,-9.128,1,0.043,3.7e-05,0.8270000000000001,0.14,0.539,160.776,216027.0,4,37.639070000000004,13,0
270,0.268,0.8270000000000001,11,-4.755,1,0.0551,5.08e-05,0.00957,0.392,0.618,148.714,307693.0,4,19.84467,14,0
271,0.705,0.649,11,-7.742000000000001,0,0.0651,0.375,0.0102,0.099,0.74,143.625,385677.0,4,28.43605,15,0
272,0.623,0.878,2,-3.662,1,0.0372,0.146,0.0019100000000000002,0.13699999999999998,0.608,113.225,258360.0,4,48.1559,11,1
273,0.163,0.9940000000000001,11,-5.651,1,0.248,1.01e-05,0.11599999999999999,0.504,0.0466,95.434,385533.0,4,24.13964,16,0
275,0.627,0.716,2,-7.175,1,0.0352,0.127,0.0,0.0344,0.7340000000000001,101.99,186067.0,4,26.1471,12,1
276,0.643,0.5539999999999999,1,-6.475,1,0.0608,0.253,0.0,0.263,0.617,145.106,197813.0,4,62.47934,8,0
277,0.6659999999999999,0.828,3,-7.599,1,0.0788,0.00602,0.71,0.643,0.221,134.131,344976.0,4,31.72338,12,0
278,0.598,0.627,9,-6.3229999999999995,1,0.038,0.000968,0.0,0.0626,0.43200000000000005,119.991,263933.0,4,37.077329999999996,11,1
279,0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.465,92.956,192000.0,4,37.744609999999994,5,1
280,0.385,0.38799999999999996,10,-11.672,1,0.0294,0.387,0.00503,0.0983,0.324,130.86700000000002,183200.0,3,41.99688,10,0
281,0.485,0.9109999999999999,3,-5.749,1,0.0355,8.669999999999999e-05,0.0,0.092,0.568,89.956,249067.0,4,38.5206,7,1
283,0.564,0.836,0,-7.011,1,0.14,0.00387,0.00279,0.107,0.442,116.721,213293.0,4,24.21061,11,0
284,0.631,0.609,2,-9.802999999999999,1,0.0509,0.349,0.777,0.223,0.267,124.98299999999999,235013.0,4,36.27817,11,0
285,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.6859999999999999,143.519,206587.0,4,52.811609999999995,7,1
286,0.74,0.7829999999999999,0,-5.367000000000001,1,0.0427,0.0297,0.000308,0.12300000000000001,0.812,100.01100000000001,212893.0,4,19.72847,13,1
287,0.774,0.8220000000000001,9,-7.487,0,0.0512,0.0352,1.92e-06,0.0795,0.535,132.084,245203.0,4,50.03385,11,0
288,0.77,0.6859999999999999,11,-6.596,0,0.168,0.00223,2.03e-06,0.34700000000000003,0.657,100.53,247533.0,4,41.127559999999995,11,1
289,0.539,0.8270000000000001,7,-8.408999999999999,1,0.0411,6.56e-05,0.00744,0.0946,0.47600000000000003,114.993,263533.0,4,39.05829,10,0
290,0.499,0.765,9,-4.148,1,0.0521,0.113,0.0,0.0509,0.665,83.916,232707.0,4,27.97209,11,1
291,0.64,0.8490000000000001,1,-3.9939999999999998,1,0.35700000000000004,0.354,0.0,0.5870000000000001,0.6659999999999999,163.925,238573.0,4,24.800929999999997,11,1
293,0.442,0.9209999999999999,2,-2.344,1,0.0635,0.259,0.0,0.163,0.601,178.12400000000002,190813.0,4,43.062129999999996,10,1
294,0.303,0.934,2,-5.379,1,0.0767,6.670000000000001e-05,0.0969,0.11,0.114,132.744,288707.0,4,49.78768,11,0
295,0.467,0.975,10,-5.0280000000000005,1,0.166,6.37e-05,0.065,0.429,0.265,92.405,343600.0,4,51.412620000000004,11,0
296,0.777,0.852,11,-5.329,1,0.0295,0.0299,0.0004980000000000001,0.145,0.877,125.994,208040.0,4,23.7428,8,1
297,0.856,0.7170000000000001,6,-4.3580000000000005,0,0.209,0.0464,0.0,0.355,0.738,94.822,238000.0,4,34.834720000000004,12,1
298,0.5770000000000001,0.495,4,-6.007000000000001,1,0.0593,0.158,0.0,0.26899999999999996,0.522,158.215,220693.0,4,38.46346,10,1
299,0.635,0.9740000000000001,8,-5.372999999999999,1,0.052000000000000005,0.00474,1.56e-05,0.41,0.495,142.049,196467.0,4,55.66834,11,1
301,0.605,0.619,9,-8.971,0,0.0261,0.423,0.313,0.0732,0.578,133.07399999999998,505773.0,4,35.74844,15,1
302,0.451,0.9309999999999999,9,-3.8710000000000004,1,0.0719,0.0007599999999999999,0.0049,0.361,0.172,122.961,302840.0,4,20.258689999999998,10,1
303,0.672,0.5,8,-9.866,1,0.0322,0.27699999999999997,0.0,0.0954,0.201,95.758,292787.0,4,75.21086,8,0
304,0.872,0.7859999999999999,1,-5.473,1,0.142,0.0348,0.0,0.0776,0.722,96.00200000000001,172680.0,4,42.35007,11,1
305,0.726,0.799,1,-5.082,0,0.17300000000000001,0.49,0.0,0.14,0.867,100.069,203760.0,4,28.289720000000003,10,1
306,0.9670000000000001,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.9640000000000001,117.0,242733.0,4,45.9564,13,1
307,0.156,0.9990000000000001,2,-1.499,1,0.147,0.0249,0.0,0.22699999999999998,0.0899,151.19899999999998,108440.0,4,27.557920000000003,7,0
308,0.369,0.89,8,-6.192,1,0.0516,6.01e-06,0.26,0.17800000000000002,0.5820000000000001,84.94,271920.0,4,29.48449,12,0
309,0.764,0.39799999999999996,5,-11.501,0,0.0457,0.303,0.00145,0.0993,0.507,135.0,286560.0,4,21.07312,14,0
310,0.934,0.45899999999999996,1,-7.654,1,0.18899999999999997,0.0516,0.0,0.222,0.6970000000000001,103.04,239547.0,4,38.01367,12,1
311,0.6629999999999999,0.643,5,-4.383,1,0.0316,0.535,0.0,0.308,0.368,121.97,228907.0,4,40.64803,9,1
312,0.5479999999999999,0.542,1,-8.435,0,0.0409,0.544,0.0,0.14800000000000002,0.389,83.10600000000001,271868.0,4,62.296009999999995,10,1
313,0.856,0.78,7,-4.256,0,0.105,0.131,0.0,0.401,0.835,122.06700000000001,237173.0,4,31.202509999999997,15,1
316,0.212,0.9790000000000001,10,-5.088,0,0.145,1.63e-05,0.0249,0.171,0.386,160.053,196053.0,4,51.88201,9,0
317,0.49,0.83,2,-4.434,1,0.031,0.022000000000000002,0.0,0.106,0.67,130.07299999999998,190693.0,4,38.35158,9,0
318,0.895,0.628,10,-3.79,1,0.0473,0.0412,0.0,0.059000000000000004,0.34,104.009,258427.0,4,35.85698,14,1
319,0.602,0.669,7,-3.904,1,0.0635,0.000917,0.0,0.114,0.74,137.058,153347.0,4,22.46207,7,1
320,0.38299999999999995,0.161,7,-10.227,1,0.031,0.976,0.00685,0.131,0.391,92.98,280200.0,4,24.296889999999998,15,0
322,0.344,0.972,11,-3.675,0,0.11599999999999999,8.48e-05,0.0,0.293,0.387,167.81900000000002,208187.0,4,22.94801,8,1
323,0.517,0.9059999999999999,1,-3.677,1,0.0735,0.0027199999999999998,9.26e-06,0.113,0.731,172.977,211520.0,4,25.39745,8,1
324,0.7490000000000001,0.677,5,-3.502,0,0.125,0.21100000000000002,0.0,0.196,0.917,96.87200000000001,241400.0,4,43.1736,10,1
325,0.695,0.595,1,-9.091000000000001,1,0.19399999999999998,0.18,1.2e-05,0.087,0.746,168.136,257000.0,4,46.418659999999996,13,1
326,0.741,0.8059999999999999,5,-7.565,0,0.0423,0.0308,0.9,0.138,0.97,110.00200000000001,332640.0,4,19.25348,8,0
327,0.494,0.889,6,-5.524,0,0.0455,0.000606,0.425,0.11,0.525,120.47200000000001,200680.0,4,24.6178,9,0
330,0.537,0.917,6,-5.171,1,0.0322,9.31e-05,1.02e-06,0.35100000000000003,0.43200000000000005,101.23,386333.0,4,62.83441,15,0
331,0.745,0.867,1,-2.4459999999999997,1,0.0374,0.017,0.0,0.281,0.9359999999999999,106.006,201000.0,4,20.84027,13,1
332,0.539,0.233,0,-14.905999999999999,0,0.028999999999999998,0.924,0.805,0.13,0.165,110.245,240600.0,4,36.852709999999995,12,0
334,0.6679999999999999,0.397,6,-12.649000000000001,0,0.0869,0.175,0.9179999999999999,0.111,0.379,119.98700000000001,483973.0,4,70.40987,16,0
335,0.775,0.897,9,-8.327,1,0.106,0.0234,4.1899999999999995e-05,0.536,0.7190000000000001,127.00399999999999,230507.0,4,30.28463,9,1
336,0.371,0.738,6,-7.707000000000001,1,0.299,0.0187,3.94e-06,0.381,0.336,98.811,140053.0,4,46.15147,6,0
337,0.742,0.753,5,-6.954,0,0.0723,0.244,0.0,0.105,0.64,109.99799999999999,192640.0,4,48.86994,9,0
338,0.505,0.8420000000000001,10,-3.3160000000000003,1,0.0475,0.0576,0.0,0.111,0.6709999999999999,172.136,208693.0,4,18.50444,10,1
339,0.6759999999999999,0.753,8,-6.239,0,0.0252,0.0957,0.0,0.36200000000000004,0.772,96.993,241093.0,4,29.78065,9,1
340,0.6609999999999999,0.9590000000000001,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.28399999999999,221413.0,4,17.10427,11,1
341,0.6809999999999999,0.6659999999999999,2,-4.984,0,0.0491,0.578,0.0,0.26,0.732,111.40100000000001,230920.0,4,30.1899,12,1
342,0.826,0.67,2,-5.559,1,0.16899999999999998,0.00798,0.0,0.495,0.794,74.007,226293.0,4,32.962509999999995,8,1
343,0.46,0.7959999999999999,0,-4.501,0,0.0333,0.00107,0.0,0.106,0.182,100.01100000000001,222067.0,4,33.51396,10,1
344,0.83,0.746,5,-6.2860000000000005,0,0.0579,0.00456,0.0,0.26,0.6459999999999999,125.992,220507.0,4,28.110120000000002,11,1
345,0.6970000000000001,0.8909999999999999,6,-4.372,1,0.342,0.45299999999999996,0.0,0.11,0.684,98.738,212866.0,4,34.84179,10,1
347,0.281,0.392,0,-9.238,1,0.0353,0.49,0.000283,0.299,0.0697,75.048,90680.0,3,45.025,5,0
351,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.08199999999999999,0.762,145.999,215867.0,4,21.48442,13,1
352,0.74,0.7659999999999999,6,-2.9389999999999996,1,0.17800000000000002,0.11599999999999999,0.0,0.0406,0.807,170.53099999999998,235133.0,4,24.549570000000003,12,1
353,0.38,0.596,7,-3.469,1,0.0315,0.12300000000000001,1.46e-06,0.132,0.16,134.44299999999998,243267.0,4,92.71175,7,1
354,0.8290000000000001,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.24600000000000002,0.779,118.90299999999999,203333.0,4,33.92523,8,1
355,0.507,0.41100000000000003,10,-8.657,1,0.0276,0.308,0.0,0.106,0.184,102.806,268960.0,3,17.45857,11,1
356,0.7090000000000001,0.725,4,-4.999,1,0.0556,0.20800000000000002,4.54e-05,0.158,0.759,97.046,213360.0,4,28.35802,6,1
357,0.42,0.941,10,-8.101,1,0.0645,0.000147,0.0151,0.28800000000000003,0.267,149.049,241013.0,4,41.701440000000005,8,0
359,0.655,0.807,0,-7.6739999999999995,1,0.0309,0.0056,2.42e-05,0.159,0.73,120.781,239560.0,4,16.96227,11,1
360,0.573,0.934,5,-3.377,1,0.0372,0.0105,7.26e-05,0.318,0.544,118.773,249160.0,4,24.91959,11,1
361,0.568,0.8290000000000001,7,-4.713,1,0.0461,0.312,2.57e-06,0.514,0.551,155.041,258693.0,4,26.48483,11,1
362,0.34700000000000003,0.14300000000000002,1,-16.349,1,0.0336,0.9490000000000001,0.9209999999999999,0.094,0.0396,90.09100000000001,79173.0,4,17.4163,3,0
363,0.687,0.7829999999999999,6,-4.44,1,0.0386,0.162,1.3500000000000001e-05,0.114,0.44299999999999995,129.964,231133.0,4,37.64689,10,1
364,0.599,0.7290000000000001,9,-6.182,0,0.0262,0.00206,0.0205,0.337,0.215,98.07799999999999,141840.0,4,36.58817,8,0
365,0.462,0.5489999999999999,0,-6.224,1,0.0308,0.225,0.0,0.14800000000000002,0.261,127.98,219160.0,3,49.93105,7,1
366,0.6409999999999999,0.601,0,-8.51,1,0.0337,0.508,9.33e-06,0.121,0.5529999999999999,104.984,217560.0,4,33.38243,9,1
367,0.539,0.731,3,-10.006,0,0.16399999999999998,0.00041900000000000005,2.49e-05,0.127,0.804,182.99200000000002,224420.0,4,61.26438,10,0
368,0.342,0.677,5,-11.905999999999999,0,0.0568,0.0013,0.00671,0.201,0.501,188.6,207360.0,4,14.33235,10,0
369,0.679,0.732,5,-4.393,0,0.23800000000000002,0.306,0.0,0.0946,0.904,90.634,230640.0,4,54.958819999999996,9,1
370,0.643,0.884,3,-5.083,0,0.0398,0.00562,0.0,0.132,0.7509999999999999,123.992,262987.0,4,39.897729999999996,11,0
371,0.207,0.777,10,-3.4339999999999997,1,0.0438,0.000674,0.306,0.0868,0.162,136.855,366667.0,4,84.66816999999999,13,0
372,0.5579999999999999,0.755,5,-7.7989999999999995,0,0.0778,0.647,0.00235,0.271,0.825,125.78200000000001,405867.0,4,31.55364,19,0
373,0.58,0.551,9,-6.659,0,0.0459,0.00897,8.669999999999999e-05,0.0444,0.5329999999999999,170.00799999999998,351973.0,4,23.33851,18,0
374,0.677,0.8640000000000001,5,-4.062,1,0.0319,0.0551,0.0,0.35100000000000003,0.69,119.98100000000001,216427.0,4,47.7337,12,1
375,0.113,0.951,0,-4.743,0,0.129,0.00176,0.00718,0.33399999999999996,0.139,200.024,441560.0,4,39.84572,19,1
376,0.7090000000000001,0.555,2,-3.5060000000000002,1,0.0348,0.000269,0.0,0.0804,0.638,106.0,231187.0,4,23.44629,10,1
377,0.47100000000000003,0.875,2,-3.4989999999999997,1,0.087,0.0006519999999999999,0.0,0.239,0.759,177.98,197507.0,4,27.870340000000002,7,1
378,0.599,0.733,0,-6.182,0,0.0299,0.327,0.0,0.091,0.7979999999999999,147.305,316973.0,4,39.56064,15,1
379,0.387,0.507,4,-9.704,0,0.036000000000000004,0.17300000000000001,0.142,0.142,0.385,145.626,149969.0,4,36.25763,9,0
380,0.589,0.851,6,-11.285,1,0.0587,0.0020800000000000003,0.642,0.0961,0.256,108.00200000000001,293053.0,4,37.262370000000004,13,0
381,0.872,0.838,6,-6.687,1,0.26,0.055,0.0,0.0596,0.932,98.01100000000001,272093.0,4,44.39378,13,1
383,0.532,0.815,8,-5.834,1,0.0392,0.0301,0.0,0.0721,0.546,149.72799999999998,276480.0,4,43.40882,13,1
384,0.887,0.528,7,-7.59,1,0.0862,0.107,0.00158,0.0613,0.7290000000000001,144.118,305987.0,4,32.507940000000005,11,0
385,0.7709999999999999,0.693,7,-7.483,1,0.293,0.0317,0.0,0.342,0.525,97.163,203627.0,4,71.22774,7,1
386,0.561,0.956,9,-3.3310000000000004,1,0.0799,0.27899999999999997,6.83e-06,0.0801,0.78,158.621,175600.0,4,38.58419,10,1
387,0.47200000000000003,0.532,10,-5.882000000000001,1,0.0319,0.586,0.0,0.106,0.152,129.77700000000002,257360.0,4,43.336000000000006,11,1
388,0.7929999999999999,0.618,2,-8.664,1,0.10800000000000001,0.109,0.0,0.331,0.31,119.984,258800.0,4,33.7315,12,1
389,0.462,0.738,0,-3.852,1,0.0282,0.0355,7.400000000000001e-06,0.10099999999999999,0.303,77.96600000000001,237427.0,4,43.286159999999995,10,1
390,0.7190000000000001,0.85,3,-8.255,0,0.0416,0.0134,0.743,0.0922,0.687,120.02,377746.0,4,34.141870000000004,19,0
391,0.171,0.948,3,-8.171,0,0.12300000000000001,1.12e-05,0.92,0.341,0.0393,81.483,209333.0,4,45.91581,9,0
392,0.526,0.7809999999999999,7,-3.673,1,0.0369,0.0613,0.0,0.121,0.358,142.06,284707.0,4,44.42779,13,1
393,0.433,0.9590000000000001,9,-4.04,1,0.0431,0.000917,0.0,0.027999999999999997,0.365,172.984,269373.0,4,75.70684,9,1
394,0.73,0.483,0,-8.959,1,0.327,0.0428,0.0,0.10300000000000001,0.535,168.049,212800.0,4,24.33991,10,1
396,0.451,0.951,1,-3.7539999999999996,1,0.0645,0.00037999999999999997,2.39e-06,0.261,0.442,162.065,213933.0,4,24.16702,10,1
397,0.675,0.8370000000000001,2,-5.105,1,0.0354,0.10300000000000001,0.0,0.12300000000000001,0.888,112.53,219973.0,4,48.86585,9,1
398,0.638,0.937,0,-4.6419999999999995,1,0.0444,0.0942,0.0,0.327,0.762,100.03,192333.0,4,22.51275,9,1
399,0.7440000000000001,0.637,6,-4.4830000000000005,1,0.0241,0.337,0.00022200000000000003,0.0696,0.785,100.51100000000001,211893.0,4,20.281229999999997,12,1
400,0.721,0.836,8,-3.972,0,0.20600000000000002,0.11199999999999999,0.0,0.235,0.508,126.279,244053.0,4,18.752979999999997,11,1
402,0.165,0.5820000000000001,5,-9.576,0,0.0807,0.00461,0.165,0.255,0.0754,84.279,267013.0,4,36.3213,10,0
403,0.596,0.6609999999999999,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,232573.0,5,62.61618000000001,12,1
404,0.6579999999999999,0.434,1,-8.527000000000001,1,0.025,0.354,1.75e-05,0.11199999999999999,0.218,83.921,232640.0,4,62.052119999999995,10,1
405,0.7,0.758,10,-3.012,0,0.342,0.0444,1.3000000000000001e-05,0.0401,0.889,78.693,249467.0,4,24.608420000000002,11,1
406,0.633,0.8859999999999999,1,-3.892,1,0.0456,0.109,0.0,0.0438,0.753,81.811,247827.0,4,66.38407,9,1
407,0.705,0.693,11,-7.153,1,0.155,0.374,1.21e-05,0.65,0.555,137.741,252987.0,4,23.85697,8,1
408,0.728,0.5920000000000001,1,-9.517999999999999,1,0.0251,0.0569,3.23e-06,0.0409,0.965,104.40700000000001,200427.0,4,55.56276,9,0
409,0.389,0.539,8,-14.537,1,0.0563,0.132,0.684,0.377,0.355,129.877,111693.0,4,87.25926,4,0
410,0.674,0.862,11,-4.614,1,0.0253,0.0157,0.00042699999999999997,0.16899999999999998,0.5,129.965,191000.0,4,22.89914,8,1
411,0.473,0.968,11,-4.498,1,0.0674,3.24e-05,4.16e-06,0.11900000000000001,0.319,91.14,376760.0,4,35.77998,16,0
413,0.512,0.93,7,-4.65,1,0.0664,0.00126,0.23399999999999999,0.275,0.75,156.488,131680.0,4,39.891940000000005,7,0
414,0.868,0.92,4,-4.17,0,0.055,0.39,0.0068200000000000005,0.155,0.6940000000000001,119.994,213613.0,4,51.04631,11,1
415,0.642,0.705,11,-6.976,0,0.195,8.82e-05,0.000144,0.0886,0.201,157.08,99333.0,4,42.82105,4,0
416,0.514,0.7979999999999999,2,-3.6689999999999996,1,0.0494,0.0612,0.0,0.10400000000000001,0.677,145.995,226813.0,4,36.97279,12,1
417,0.691,0.528,7,-9.333,1,0.19399999999999998,0.624,0.0022600000000000003,0.127,0.693,120.77600000000001,238293.0,4,42.37658,9,0
